wl,LightSet,Watts/sr/m2,Color
712,Red50,7.8997e-05,Red
712,Red60,9.6118e-05,Red
712,Red70,0.00010625,Red
712,Red80,0.00011049,Red
712,Red90,0.00011691,Red
712,White10,7.8434e-05,White
712,White100,0.00027995,White
712,White20,0.00013975,White
712,White30,0.000138,White
712,White40,0.00016186,White
712,White50,0.00018143,White
712,White60,0.00021987,White
712,White70,0.00023707,White
712,White80,0.000251,White
712,White90,0.00026594,White
713,Red10,5.2486e-05,Red
713,Red100,0.00011007,Red
713,Red20,5.1519e-05,Red
713,Red30,6.0517e-05,Red
713,Red40,5.2652e-05,Red
713,Red50,5.9649e-05,Red
713,Red60,8.8039e-05,Red
713,Red70,8.6965e-05,Red
713,Red80,9.8866e-05,Red
713,Red90,9.8733e-05,Red
713,White10,7.5693e-05,White
713,White100,0.00027089,White
713,White20,0.0001351,White
713,White30,0.00013161,White
713,White40,0.00015089,White
713,White50,0.00017142,White
713,White60,0.00021235,White
713,White70,0.00023098,White
713,White80,0.00024367,White
713,White90,0.00025545,White
714,Red10,6.5394e-05,Red
714,Red100,0.00010175,Red
714,Red20,5.2967e-05,Red
714,Red30,4.7717e-05,Red
714,Red40,5.0662e-05,Red
714,Red50,5.8589e-05,Red
714,Red60,8.9995e-05,Red
714,Red70,8.3091e-05,Red
714,Red80,9.9571e-05,Red
714,Red90,0.00010071,Red
714,White10,7.3754e-05,White
714,White100,0.00026123,White
714,White20,0.0001296,White
714,White30,0.00011801,White
714,White40,0.000132,White
714,White50,0.0001557,White
714,White60,0.00020625,White
714,White70,0.00022309,White
714,White80,0.00023875,White
714,White90,0.00024793,White
715,Red10,7.0055e-05,Red
715,Red100,0.0001096,Red
715,Red20,4.985e-05,Red
715,Red30,6.0522e-05,Red
715,Red40,7.9188e-05,Red
715,Red50,7.383e-05,Red
715,Red60,0.00010132,Red
715,Red70,0.00010113,Red
715,Red80,9.9899e-05,Red
715,Red90,0.0001204,Red
715,White10,7.3125e-05,White
715,White100,0.00025296,White
715,White20,0.0001246,White
715,White30,0.00011198,White
715,White40,0.00012951,White
715,White50,0.0001509,White
715,White60,0.00019784,White
715,White70,0.00021329,White
715,White80,0.0002319,White
715,White90,0.00023882,White
716,Red10,7.1121e-05,Red
716,Red100,0.00012294,Red
716,Red20,4.5257e-05,Red
716,Red30,7.8022e-05,Red
716,Red40,8.773e-05,Red
716,Red50,8.383e-05,Red
716,Red60,0.00010181,Red
716,Red70,0.00010963,Red
716,Red80,0.00010184,Red
716,Red90,0.00013433,Red
716,White10,7.1739e-05,White
716,White100,0.00024324,White
716,White20,0.00012205,White
716,White30,0.00011605,White
716,White40,0.0001374,White
716,White50,0.00015472,White
716,White60,0.00019199,White
716,White70,0.00020365,White
716,White80,0.00022097,White
716,White90,0.00022909,White
717,Red10,6.9493e-05,Red
717,Red100,0.0001101,Red
717,Red20,3.8685e-05,Red
717,Red30,7.0086e-05,Red
717,Red40,6.4193e-05,Red
717,Red50,6.4353e-05,Red
717,Red60,6.993e-05,Red
717,Red70,8.6355e-05,Red
717,Red80,9.4113e-05,Red
717,Red90,0.00011054,Red
717,White10,6.807e-05,White
717,White100,0.00023591,White
717,White20,0.00011864,White
717,White30,0.00011025,White
717,White40,0.00012896,White
717,White50,0.00014594,White
717,White60,0.00018797,White
717,White70,0.00019864,White
717,White80,0.00021117,White
717,White90,0.00022321,White
718,Red10,7.4254e-05,Red
718,Red100,0.00010502,Red
718,Red20,4.8703e-05,Red
718,Red30,6.006e-05,Red
718,Red40,6.4851e-05,Red
718,Red50,5.3278e-05,Red
718,Red60,6.0068e-05,Red
718,Red70,7.7191e-05,Red
718,Red80,8.494e-05,Red
718,Red90,9.2988e-05,Red
718,White10,6.4644e-05,White
718,White100,0.00022962,White
718,White20,0.0001147,White
718,White30,9.2406e-05,White
718,White40,0.00011004,White
718,White50,0.00012912,White
718,White60,0.00018307,White
718,White70,0.00019487,White
718,White80,0.0002047,White
718,White90,0.0002184,White
719,Red10,7.7033e-05,Red
719,Red100,0.00011092,Red
719,Red20,6.2219e-05,Red
719,Red30,6.2807e-05,Red
719,Red40,8.7201e-05,Red
719,Red50,7.4988e-05,Red
719,Red60,7.3547e-05,Red
719,Red70,8.6038e-05,Red
719,Red80,8.5849e-05,Red
719,Red90,9.9371e-05,Red
719,White10,6.2879e-05,White
719,White100,0.00022405,White
719,White20,0.00011155,White
719,White30,8.5475e-05,White
719,White40,0.00010319,White
719,White50,0.0001238,White
719,White60,0.00017743,White
719,White70,0.00019162,White
719,White80,0.00020135,White
719,White90,0.00021354,White
720,Red10,6.8464e-05,Red
720,Red100,0.00010442,Red
720,Red20,4.7977e-05,Red
720,Red30,5.0551e-05,Red
720,Red40,8.1314e-05,Red
720,Red50,8.1022e-05,Red
720,Red60,6.8143e-05,Red
720,Red70,7.4155e-05,Red
720,Red80,8.1207e-05,Red
720,Red90,9.4296e-05,Red
720,White10,6.2294e-05,White
720,White100,0.00021972,White
720,White20,0.00010813,White
720,White30,8.6563e-05,White
720,White40,0.00010433,White
720,White50,0.00012315,White
720,White60,0.00017371,White
720,White70,0.00018816,White
720,White80,0.00019921,White
720,White90,0.00020824,White
721,Red10,6.9556e-05,Red
721,Red100,0.00010139,Red
721,Red20,4.6763e-05,Red
721,Red30,4.8096e-05,Red
721,Red40,8.1183e-05,Red
721,Red50,6.4236e-05,Red
721,Red60,6.5222e-05,Red
721,Red70,7.1612e-05,Red
721,Red80,8.0484e-05,Red
721,Red90,9.5481e-05,Red
721,White10,6.0316e-05,White
721,White100,0.00021423,White
721,White20,0.00010441,White
721,White30,7.8533e-05,White
721,White40,9.6877e-05,White
721,White50,0.00011456,White
721,White60,0.00017105,White
721,White70,0.00018227,White
721,White80,0.00019515,White
721,White90,0.00019973,White
722,Red10,7.1458e-05,Red
722,Red100,0.00010851,Red
722,Red20,4.9047e-05,Red
722,Red30,5.3328e-05,Red
722,Red40,7.9532e-05,Red
722,Red50,4.9892e-05,Red
722,Red60,6.0715e-05,Red
722,Red70,7.8023e-05,Red
722,Red80,7.7926e-05,Red
722,Red90,9.1274e-05,Red
722,White10,5.7219e-05,White
722,White100,0.00020695,White
722,White20,0.00010173,White
722,White30,7.2727e-05,White
722,White40,9.0416e-05,White
722,White50,0.00010703,White
722,White60,0.00016863,White
722,White70,0.00017507,White
722,White80,0.00018612,White
722,White90,0.00019212,White
723,Red10,6.0295e-05,Red
723,Red100,0.00010428,Red
723,Red20,3.5574e-05,Red
723,Red30,3.7723e-05,Red
723,Red40,6.4084e-05,Red
723,Red50,5.3559e-05,Red
723,Red60,5.0681e-05,Red
723,Red70,7.4686e-05,Red
723,Red80,6.5527e-05,Red
723,Red90,6.664e-05,Red
723,White10,5.6198e-05,White
723,White100,0.00020044,White
723,White20,0.00010076,White
723,White30,7.9814e-05,White
723,White40,9.6136e-05,White
723,White50,0.00010912,White
723,White60,0.00016511,White
723,White70,0.00017225,White
723,White80,0.00018002,White
723,White90,0.00019031,White
724,Red10,5.5813e-05,Red
724,Red100,9.8444e-05,Red
724,Red20,2.3769e-05,Red
724,Red30,3.213e-05,Red
724,Red40,5.2507e-05,Red
724,Red50,6.5331e-05,Red
724,Red60,5.6209e-05,Red
724,Red70,7.984e-05,Red
724,Red80,6.4231e-05,Red
724,Red90,6.5431e-05,Red
724,White10,5.6025e-05,White
724,White100,0.00020849,White
724,White20,9.8475e-05,White
724,White30,8.2436e-05,White
724,White40,9.8661e-05,White
724,White50,0.00010993,White
724,White60,0.00017177,White
724,White70,0.00018229,White
724,White80,0.00018922,White
724,White90,0.00019928,White
725,Red10,5.1305e-05,Red
725,Red100,0.00010739,Red
725,Red20,2.2345e-05,Red
725,Red30,3.5819e-05,Red
725,Red40,5.073e-05,Red
725,Red50,6.4335e-05,Red
725,Red60,6.0075e-05,Red
725,Red70,8.0582e-05,Red
725,Red80,6.7273e-05,Red
725,Red90,7.8578e-05,Red
725,White10,5.3659e-05,White
725,White100,0.00020733,White
725,White20,9.2888e-05,White
725,White30,8.0986e-05,White
725,White40,9.7926e-05,White
725,White50,0.00011052,White
725,White60,0.00016976,White
725,White70,0.00017995,White
725,White80,0.00018629,White
725,White90,0.00019824,White
726,Red10,4.8619e-05,Red
726,Red100,0.00011527,Red
726,Red20,2.8626e-05,Red
726,Red30,4.414e-05,Red
726,Red40,5.8814e-05,Red
726,Red50,6.0909e-05,Red
726,Red60,6.647e-05,Red
726,Red70,8.2638e-05,Red
726,Red80,7.2831e-05,Red
726,Red90,8.7194e-05,Red
726,White10,5.1274e-05,White
726,White100,0.00018771,White
726,White20,8.8253e-05,White
726,White30,8.01e-05,White
726,White40,9.6657e-05,White
726,White50,0.0001092,White
726,White60,0.00015031,White
726,White70,0.00015949,White
726,White80,0.00016709,White
726,White90,0.00017943,White
727,Red10,5.241e-05,Red
727,Red100,9.7805e-05,Red
727,Red20,4.117e-05,Red
727,Red30,4.2994e-05,Red
727,Red40,4.5678e-05,Red
727,Red50,5.6927e-05,Red
727,Red60,7.179e-05,Red
727,Red70,7.9877e-05,Red
727,Red80,7.6669e-05,Red
727,Red90,8.7023e-05,Red
727,White10,4.9332e-05,White
727,White100,0.00017557,White
727,White20,8.6533e-05,White
727,White30,7.3718e-05,White
727,White40,8.8376e-05,White
727,White50,0.00010062,White
727,White60,0.00013978,White
727,White70,0.00015058,White
727,White80,0.00015761,White
727,White90,0.00016774,White
728,Red10,5.3893e-05,Red
728,Red100,8.3e-05,Red
728,Red20,4.8484e-05,Red
728,Red30,3.5296e-05,Red
728,Red40,3.1529e-05,Red
728,Red50,6.3257e-05,Red
728,Red60,7.8317e-05,Red
728,Red70,6.1941e-05,Red
728,Red80,8.7864e-05,Red
728,Red90,7.7719e-05,Red
728,White10,4.7422e-05,White
728,White100,0.00016849,White
728,White20,8.4609e-05,White
728,White30,6.743e-05,White
728,White40,8.2557e-05,White
728,White50,9.5147e-05,White
728,White60,0.00013335,White
728,White70,0.00014496,White
728,White80,0.00015188,White
728,White90,0.00016092,White
729,Red10,5.5329e-05,Red
729,Red100,9.5266e-05,Red
729,Red20,4.9209e-05,Red
729,Red30,3.6426e-05,Red
729,Red40,3.5444e-05,Red
729,Red50,6.8783e-05,Red
729,Red60,7.0161e-05,Red
729,Red70,6.2876e-05,Red
729,Red80,9.8428e-05,Red
729,Red90,7.4157e-05,Red
729,White10,4.6049e-05,White
729,White100,0.00016338,White
729,White20,8.1457e-05,White
729,White30,6.2082e-05,White
729,White40,7.8009e-05,White
729,White50,8.8657e-05,White
729,White60,0.00012617,White
729,White70,0.00014115,White
729,White80,0.00015059,White
729,White90,0.00015667,White
730,Red10,4.9797e-05,Red
730,Red100,9.8318e-05,Red
730,Red20,4.2972e-05,Red
730,Red30,3.7224e-05,Red
730,Red40,3.3907e-05,Red
730,Red50,5.5865e-05,Red
730,Red60,5.6158e-05,Red
730,Red70,6.8011e-05,Red
730,Red80,8.9e-05,Red
730,Red90,7.4099e-05,Red
730,White10,4.4884e-05,White
730,White100,0.00015673,White
730,White20,7.9108e-05,White
730,White30,5.7454e-05,White
730,White40,7.3442e-05,White
730,White50,8.2046e-05,White
730,White60,0.00012279,White
730,White70,0.00013701,White
730,White80,0.00014596,White
730,White90,0.00015247,White
731,Red10,5.1768e-05,Red
731,Red100,9.1463e-05,Red
731,Red20,2.5431e-05,Red
731,Red30,3.3253e-05,Red
731,Red40,3.2455e-05,Red
731,Red50,5.1265e-05,Red
731,Red60,6.5943e-05,Red
731,Red70,6.0523e-05,Red
731,Red80,8.4352e-05,Red
731,Red90,8.482e-05,Red
731,White10,4.3893e-05,White
731,White100,0.00015475,White
731,White20,7.7899e-05,White
731,White30,5.4014e-05,White
731,White40,6.886e-05,White
731,White50,7.8557e-05,White
731,White60,0.00012375,White
731,White70,0.0001342,White
731,White80,0.00014337,White
731,White90,0.00015141,White
732,Red10,5.5115e-05,Red
732,Red100,8.9444e-05,Red
732,Red20,2.3683e-05,Red
732,Red30,3.1746e-05,Red
732,Red40,4.9789e-05,Red
732,Red50,5.064e-05,Red
732,Red60,7.9139e-05,Red
732,Red70,6.2407e-05,Red
732,Red80,8.1325e-05,Red
732,Red90,0.00010052,Red
732,White10,4.2148e-05,White
732,White100,0.00015195,White
732,White20,7.448e-05,White
732,White30,5.5068e-05,White
732,White40,6.7798e-05,White
732,White50,7.8735e-05,White
732,White60,0.00012152,White
732,White70,0.00013018,White
732,White80,0.00014139,White
732,White90,0.00014847,White
733,Red10,4.9539e-05,Red
733,Red100,8.2853e-05,Red
733,Red20,2.572e-05,Red
733,Red30,1.055e-05,Red
733,Red40,5.0207e-05,Red
733,Red50,2.9037e-05,Red
733,Red60,5.529e-05,Red
733,Red70,4.5676e-05,Red
733,Red80,6.4152e-05,Red
733,Red90,8.3445e-05,Red
733,White10,4.1071e-05,White
733,White100,0.00014725,White
733,White20,7.1616e-05,White
733,White30,5.0988e-05,White
733,White40,6.1321e-05,White
733,White50,7.1246e-05,White
733,White60,0.00011927,White
733,White70,0.00012632,White
733,White80,0.00013492,White
733,White90,0.00014354,White
734,Red10,3.9719e-05,Red
734,Red100,8.1824e-05,Red
734,Red20,2.9044e-05,Red
734,Red30,0,Red
734,Red40,4.2186e-05,Red
734,Red50,2.6543e-05,Red
734,Red60,4.732e-05,Red
734,Red70,4.0479e-05,Red
734,Red80,6.605e-05,Red
734,Red90,6.6255e-05,Red
734,White10,4.1415e-05,White
734,White100,0.0001452,White
734,White20,7.1277e-05,White
734,White30,5.0742e-05,White
734,White40,5.9903e-05,White
734,White50,6.961e-05,White
734,White60,0.00011775,White
734,White70,0.00012379,White
734,White80,0.00012911,White
734,White90,0.00014005,White
735,Red10,3.9516e-05,Red
735,Red100,7.1884e-05,Red
735,Red20,3.0593e-05,Red
735,Red30,5.5339e-06,Red
735,Red40,3.855e-05,Red
735,Red50,4.1892e-05,Red
735,Red60,5.4555e-05,Red
735,Red70,6.2202e-05,Red
735,Red80,8.3171e-05,Red
735,Red90,6.6926e-05,Red
735,White10,4.0383e-05,White
735,White100,0.00014256,White
735,White20,6.8647e-05,White
735,White30,4.8039e-05,White
735,White40,5.8242e-05,White
735,White50,6.7024e-05,White
735,White60,0.00011282,White
735,White70,0.00011984,White
735,White80,0.000126,White
735,White90,0.00013476,White
736,Red10,5.2387e-05,Red
736,Red100,7.4768e-05,Red
736,Red20,2.6883e-05,Red
736,Red30,2.834e-05,Red
736,Red40,5.5476e-05,Red
736,Red50,5.6846e-05,Red
736,Red60,5.7374e-05,Red
736,Red70,8.1137e-05,Red
736,Red80,9.6752e-05,Red
736,Red90,8.7062e-05,Red
736,White10,3.6904e-05,White
736,White100,0.00013915,White
736,White20,6.4686e-05,White
736,White30,4.0103e-05,White
736,White40,5.1693e-05,White
736,White50,5.8036e-05,White
736,White60,0.00010907,White
736,White70,0.00011771,White
736,White80,0.00012445,White
736,White90,0.00013015,White
737,Red10,5.8729e-05,Red
737,Red100,8.6116e-05,Red
737,Red20,2.912e-05,Red
737,Red30,3.8618e-05,Red
737,Red40,6.5464e-05,Red
737,Red50,6.3193e-05,Red
737,Red60,6.7077e-05,Red
737,Red70,8.1471e-05,Red
737,Red80,8.3013e-05,Red
737,Red90,8.763e-05,Red
737,White10,3.4829e-05,White
737,White100,0.00013421,White
737,White20,6.3099e-05,White
737,White30,3.7138e-05,White
737,White40,5.0555e-05,White
737,White50,5.7313e-05,White
737,White60,0.00010459,White
737,White70,0.00011493,White
737,White80,0.00011987,White
737,White90,0.00012336,White
738,Red10,5.6277e-05,Red
738,Red100,7.9621e-05,Red
738,Red20,2.6478e-05,Red
738,Red30,3.8907e-05,Red
738,Red40,5.3037e-05,Red
738,Red50,5.6429e-05,Red
738,Red60,7.3708e-05,Red
738,Red70,6.4582e-05,Red
738,Red80,5.9707e-05,Red
738,Red90,6.4587e-05,Red
738,White10,3.5173e-05,White
738,White100,0.00012827,White
738,White20,6.1435e-05,White
738,White30,3.6965e-05,White
738,White40,4.9976e-05,White
738,White50,5.8125e-05,White
738,White60,9.7469e-05,White
738,White70,0.00010719,White
738,White80,0.00011251,White
738,White90,0.00011524,White
739,Red10,5.1486e-05,Red
739,Red100,6.1562e-05,Red
739,Red20,2.1101e-05,Red
739,Red30,2.3115e-05,Red
739,Red40,4.1346e-05,Red
739,Red50,5.646e-05,Red
739,Red60,6.1973e-05,Red
739,Red70,5.0847e-05,Red
739,Red80,5.4989e-05,Red
739,Red90,5.5268e-05,Red
739,White10,3.4318e-05,White
739,White100,0.00012153,White
739,White20,5.9418e-05,White
739,White30,3.8163e-05,White
739,White40,5.129e-05,White
739,White50,5.7506e-05,White
739,White60,9.3021e-05,White
739,White70,0.00010111,White
739,White80,0.00010705,White
739,White90,0.00011075,White
740,Red10,4.7077e-05,Red
740,Red100,6.6746e-05,Red
740,Red20,2.5057e-05,Red
740,Red30,1.6084e-05,Red
740,Red40,4.1643e-05,Red
740,Red50,6.2627e-05,Red
740,Red60,6.177e-05,Red
740,Red70,5.0189e-05,Red
740,Red80,5.9996e-05,Red
740,Red90,7.1561e-05,Red
740,White10,3.2583e-05,White
740,White100,0.00011637,White
740,White20,5.7849e-05,White
740,White30,3.5877e-05,White
740,White40,4.6656e-05,White
740,White50,5.2835e-05,White
740,White60,9.2296e-05,White
740,White70,0.00010074,White
740,White80,0.00010737,White
740,White90,0.00011242,White
741,Red10,4.376e-05,Red
741,Red100,6.9756e-05,Red
741,Red20,2.556e-05,Red
741,Red30,1.6433e-05,Red
741,Red40,3.6451e-05,Red
741,Red50,5.4552e-05,Red
741,Red60,6.4441e-05,Red
741,Red70,4.1634e-05,Red
741,Red80,5.7936e-05,Red
741,Red90,7.3395e-05,Red
741,White10,3.2215e-05,White
741,White100,0.00011436,White
741,White20,5.6639e-05,White
741,White30,3.5163e-05,White
741,White40,4.1876e-05,White
741,White50,5.0194e-05,White
741,White60,9.2562e-05,White
741,White70,0.00010102,White
741,White80,0.00010642,White
741,White90,0.00011523,White
742,Red10,2.875e-05,Red
742,Red100,6.2055e-05,Red
742,Red20,2.3655e-05,Red
742,Red30,2.1435e-05,Red
742,Red40,1.8182e-05,Red
742,Red50,4.4947e-05,Red
742,Red60,5.2217e-05,Red
742,Red70,3.1073e-05,Red
742,Red80,5.6994e-05,Red
742,Red90,5.3403e-05,Red
742,White10,3.2213e-05,White
742,White100,0.00011486,White
742,White20,5.5641e-05,White
742,White30,4.0873e-05,White
742,White40,4.7795e-05,White
742,White50,5.5908e-05,White
742,White60,9.0214e-05,White
742,White70,9.8111e-05,White
742,White80,0.00010455,White
742,White90,0.00011384,White
743,Red10,3.1114e-05,Red
743,Red100,8.0352e-05,Red
743,Red20,2.7116e-05,Red
743,Red30,2.5385e-05,Red
743,Red40,1.771e-05,Red
743,Red50,4.375e-05,Red
743,Red60,5.8481e-05,Red
743,Red70,4.8166e-05,Red
743,Red80,7.4103e-05,Red
743,Red90,5.7622e-05,Red
743,White10,3.1977e-05,White
743,White100,0.00011323,White
743,White20,5.4338e-05,White
