rec_key,site,id_a,id_b
GRTE05_20240813_214935,GRTE05,NoID,NoID
GRTE05_20240813_214948,GRTE05,NoID,NoID
GRTE05_20240813_220151,GRTE05,NoID,Mylu
GRTE05_20240813_220417,GRTE05,NoID,NoID
GRTE05_20240813_220529,GRTE05,NoID,NoID
GRTE05_20240813_220939,GRTE05,NoID,Laci
GRTE05_20240813_221054,GRTE05,NoID,NoID
GRTE05_20240813_221559,GRTE05,NoID,Laci
GRTE05_20240813_222106,GRTE05,NoID,Laci
GRTE05_20240813_222224,GRTE05,NoID,NoID
GRTE05_20240813_222235,GRTE05,NoID,NoID
GRTE05_20240813_222430,GRTE05,NoID,NoID
GRTE05_20240813_222532,GRTE05,NoID,NoID
GRTE05_20240813_222914,GRTE05,NoID,NoID
GRTE05_20240813_223443,GRTE05,NoID,NoID
GRTE05_20240813_223705,GRTE05,NoID,Laci
GRTE05_20240813_224050,GRTE05,NoID,Mylu
GRTE05_20240813_224541,GRTE05,NoID,NoID
GRTE05_20240813_225205,GRTE05,NoID,Laci
GRTE05_20240813_225526,GRTE05,NoID,NoID
GRTE05_20240813_225538,GRTE05,NoID,NoID
GRTE05_20240813_225714,GRTE05,NoID,Mylu
GRTE05_20240813_230217,GRTE05,NoID,Mylu
GRTE05_20240813_230242,GRTE05,NoID,Laci
GRTE05_20240813_230823,GRTE05,NoID,NoID
GRTE05_20240813_230840,GRTE05,NoID,NoID
GRTE05_20240813_230851,GRTE05,NoID,NoID
GRTE05_20240813_230926,GRTE05,NoID,NoID
GRTE05_20240813_230947,GRTE05,NoID,NoID
GRTE05_20240813_231024,GRTE05,NoID,NoID
GRTE05_20240813_231043,GRTE05,NoID,NoID
GRTE05_20240813_231441,GRTE05,NoID,Mylu
GRTE05_20240813_231508,GRTE05,NoID,NoID
GRTE05_20240813_231527,GRTE05,NoID,NoID
GRTE05_20240813_231654,GRTE05,NoID,NoID
GRTE05_20240813_232119,GRTE05,NoID,Laci
GRTE05_20240813_233038,GRTE05,NoID,NoID
GRTE05_20240813_233412,GRTE05,NoID,NoID
GRTE05_20240813_233425,GRTE05,NoID,NoID
GRTE05_20240813_233506,GRTE05,NoID,NoID
GRTE05_20240813_233534,GRTE05,NoID,NoID
GRTE05_20240813_233636,GRTE05,NoID,Myci
GRTE05_20240813_234221,GRTE05,NoID,NoID
GRTE05_20240813_234340,GRTE05,NoID,Mylu
GRTE05_20240813_235607,GRTE05,NoID,Mylu
GRTE05_20240814_000555,GRTE05,NoID,Mylu
GRTE05_20240814_001128,GRTE05,NoID,Mylu
GRTE05_20240814_002658,GRTE05,NoID,NoID
GRTE05_20240814_003028,GRTE05,NoID,Mylu
GRTE05_20240814_005413,GRTE05,NoID,NoID
GRTE05_20240814_010712,GRTE05,NoID,NoID
GRTE05_20240814_014948,GRTE05,NoID,NoID
GRTE05_20240814_015635,GRTE05,NoID,Mylu
GRTE05_20240814_015825,GRTE05,NoID,NoID
GRTE05_20240814_021945,GRTE05,NoID,NoID
GRTE05_20240814_023550,GRTE05,NoID,Mylu
GRTE05_20240814_023716,GRTE05,NoID,NoID
GRTE05_20240814_024219,GRTE05,NoID,NoID
GRTE05_20240814_030619,GRTE05,NoID,NoID
GRTE05_20240814_033210,GRTE05,NoID,NoID
GRTE05_20240814_033503,GRTE05,NoID,NoID
GRTE05_20240814_035109,GRTE05,NoID,NoID
GRTE05_20240814_040029,GRTE05,NoID,Mylu
GRTE05_20240814_040711,GRTE05,NoID,NoID
GRTE05_20240814_041031,GRTE05,NoID,NoID
GRTE05_20240814_041319,GRTE05,NoID,Mylu
GRTE05_20240814_041952,GRTE05,NoID,NoID
GRTE05_20240814_043216,GRTE05,NoID,NoID
GRTE05_20240814_044000,GRTE05,NoID,Mylu
GRTE05_20240814_045847,GRTE05,NoID,Mylu
GRTE05_20240814_050031,GRTE05,NoID,Mylu
GRTE05_20240814_050304,GRTE05,NoID,NoID
GRTE05_20240814_050449,GRTE05,NoID,NoID
GRTE05_20240814_050850,GRTE05,NoID,NoID
GRTE05_20240814_051443,GRTE05,NoID,Labo
GRTE05_20240814_051729,GRTE05,NoID,NoID
GRTE05_20240814_052046,GRTE05,NoID,Mylu
GRTE05_20240814_052616,GRTE05,NoID,NoID
GRTE05_20240814_052959,GRTE05,NoID,Mylu
GRTE05_20240814_055210,GRTE05,NoID,NoID
GRTE05_20240814_055259,GRTE05,NoID,Mylu
GRTE05_20240814_204309,GRTE05,NoID,NoID
GRTE05_20240814_204920,GRTE05,NoID,NoID
GRTE05_20240814_204942,GRTE05,NoID,Mylu
GRTE05_20240814_205019,GRTE05,NoID,NoID
GRTE05_20240814_205032,GRTE05,NoID,NoID
GRTE05_20240814_205055,GRTE05,NoID,NoID
GRTE05_20240814_205111,GRTE05,NoID,Labo
GRTE05_20240814_205131,GRTE05,NoID,NoID
GRTE05_20240814_205138,GRTE05,NoID,NoID
GRTE05_20240814_205147,GRTE05,NoID,NoID
GRTE05_20240814_205152,GRTE05,NoID,NoID
GRTE05_20240814_205242,GRTE05,NoID,Labo
GRTE05_20240814_205253,GRTE05,NoID,Mylu
GRTE05_20240814_205313,GRTE05,NoID,Myvo
GRTE05_20240814_205332,GRTE05,NoID,Mylu
GRTE05_20240814_205345,GRTE05,NoID,Mylu
GRTE05_20240814_205403,GRTE05,NoID,Mylu
GRTE05_20240814_205442,GRTE05,NoID,NoID
GRTE05_20240814_205452,GRTE05,NoID,Mylu
GRTE05_20240814_205507,GRTE05,NoID,Myvo
GRTE05_20240814_205537,GRTE05,NoID,Mylu
GRTE05_20240814_205603,GRTE05,NoID,Mylu
GRTE05_20240814_205620,GRTE05,NoID,Myvo
GRTE05_20240814_205637,GRTE05,NoID,NoID
GRTE05_20240814_205654,GRTE05,NoID,Mylu
GRTE05_20240814_205711,GRTE05,NoID,Labo
GRTE05_20240814_205728,GRTE05,NoID,Mylu
GRTE05_20240814_205741,GRTE05,NoID,Labo
GRTE05_20240814_205801,GRTE05,NoID,Mylu
GRTE05_20240814_205826,GRTE05,NoID,NoID
GRTE05_20240814_205836,GRTE05,NoID,Mylu
GRTE05_20240814_205856,GRTE05,NoID,Mylu
GRTE05_20240814_205916,GRTE05,NoID,Mylu
GRTE05_20240814_205937,GRTE05,NoID,Myvo
GRTE05_20240814_210003,GRTE05,NoID,Mylu
GRTE05_20240814_210028,GRTE05,NoID,Mylu
GRTE05_20240814_210049,GRTE05,NoID,Mylu
GRTE05_20240814_210108,GRTE05,NoID,Mylu
GRTE05_20240814_210121,GRTE05,NoID,Mylu
GRTE05_20240814_210139,GRTE05,NoID,NoID
GRTE05_20240814_210215,GRTE05,NoID,NoID
GRTE05_20240814_210301,GRTE05,NoID,Mylu
GRTE05_20240814_210328,GRTE05,NoID,NoID
GRTE05_20240814_210351,GRTE05,NoID,Mylu
GRTE05_20240814_210431,GRTE05,NoID,NoID
GRTE05_20240814_210455,GRTE05,NoID,NoID
GRTE05_20240814_210548,GRTE05,NoID,NoID
GRTE05_20240814_210601,GRTE05,NoID,NoID
GRTE05_20240814_210633,GRTE05,NoID,Labo
GRTE05_20240814_210726,GRTE05,NoID,Mylu
GRTE05_20240814_211158,GRTE05,NoID,NoID
GRTE05_20240814_211247,GRTE05,NoID,NoID
GRTE05_20240814_211357,GRTE05,NoID,NoID
GRTE05_20240814_211951,GRTE05,NoID,NoID
GRTE05_20240814_212036,GRTE05,NoID,Mylu
GRTE05_20240814_212822,GRTE05,NoID,NoID
GRTE05_20240814_212850,GRTE05,NoID,NoID
GRTE05_20240814_213254,GRTE05,NoID,Labo
GRTE05_20240814_214335,GRTE05,NoID,NoID
GRTE05_20240814_214458,GRTE05,NoID,Labo
GRTE05_20240814_214616,GRTE05,NoID,NoID
GRTE05_20240814_214741,GRTE05,NoID,NoID
GRTE05_20240814_215324,GRTE05,NoID,Epfu
GRTE05_20240814_215833,GRTE05,NoID,Mylu
GRTE05_20240814_220638,GRTE05,NoID,NoID
GRTE05_20240814_220837,GRTE05,NoID,NoID
GRTE05_20240814_221453,GRTE05,NoID,Laci
GRTE05_20240814_221620,GRTE05,NoID,NoID
GRTE05_20240814_221626,GRTE05,NoID,NoID
GRTE05_20240814_221803,GRTE05,NoID,NoID
GRTE05_20240814_221848,GRTE05,NoID,NoID
GRTE05_20240814_221933,GRTE05,NoID,Mylu
GRTE05_20240814_222223,GRTE05,NoID,Myci
GRTE05_20240814_222452,GRTE05,NoID,NoID
GRTE05_20240814_222538,GRTE05,NoID,Laci
GRTE05_20240814_222614,GRTE05,NoID,Labo
GRTE05_20240814_225328,GRTE05,NoID,Laci
GRTE05_20240814_225604,GRTE05,NoID,Myse
GRTE05_20240814_230817,GRTE05,NoID,Labo
GRTE05_20240814_232010,GRTE05,NoID,NoID
GRTE05_20240814_232113,GRTE05,NoID,NoID
GRTE05_20240814_232158,GRTE05,NoID,NoID
GRTE05_20240814_232340,GRTE05,NoID,NoID
GRTE05_20240814_232552,GRTE05,NoID,NoID
GRTE05_20240814_232608,GRTE05,NoID,Laci
GRTE05_20240814_232823,GRTE05,NoID,NoID
GRTE05_20240814_233200,GRTE05,NoID,NoID
GRTE05_20240814_233838,GRTE05,NoID,Myvo
GRTE05_20240814_234814,GRTE05,NoID,NoID
GRTE05_20240814_234929,GRTE05,NoID,NoID
GRTE05_20240814_235038,GRTE05,NoID,Mylu
GRTE05_20240814_235609,GRTE05,NoID,NoID
GRTE05_20240815_000023,GRTE05,NoID,NoID
GRTE05_20240815_000053,GRTE05,NoID,NoID
GRTE05_20240815_000125,GRTE05,NoID,Myvo
GRTE05_20240815_000429,GRTE05,NoID,Mylu
GRTE05_20240815_002101,GRTE05,NoID,Mylu
GRTE05_20240815_003314,GRTE05,NoID,Mylu
GRTE05_20240815_005236,GRTE05,NoID,NoID
GRTE05_20240815_005544,GRTE05,NoID,Mylu
GRTE05_20240815_005817,GRTE05,NoID,NoID
GRTE05_20240815_005952,GRTE05,NoID,NoID
GRTE05_20240815_010003,GRTE05,NoID,Mylu
GRTE05_20240815_010143,GRTE05,NoID,Mylu
GRTE05_20240815_011514,GRTE05,NoID,NoID
GRTE05_20240815_011842,GRTE05,NoID,Mylu
GRTE05_20240815_013050,GRTE05,NoID,Mylu
GRTE05_20240815_013220,GRTE05,NoID,NoID
GRTE05_20240815_014840,GRTE05,NoID,Mylu
GRTE05_20240815_015430,GRTE05,NoID,Mylu
GRTE05_20240815_021045,GRTE05,NoID,Mylu
GRTE05_20240815_023436,GRTE05,NoID,Mylu
GRTE05_20240815_024854,GRTE05,NoID,NoID
GRTE05_20240815_030359,GRTE05,NoID,NoID
GRTE05_20240815_042048,GRTE05,NoID,Mylu
GRTE05_20240815_042207,GRTE05,NoID,Mylu
GRTE05_20240815_051440,GRTE05,NoID,NoID
GRTE05_20240815_052610,GRTE05,NoID,NoID
GRTE05_20240815_054429,GRTE05,NoID,Mylu
GRTE05_20240815_203800,GRTE05,NoID,NoID
GRTE05_20240815_204206,GRTE05,NoID,NoID
GRTE05_20240815_204232,GRTE05,NoID,NoID
GRTE05_20240815_204305,GRTE05,NoID,Labo
GRTE05_20240815_204400,GRTE05,NoID,NoID
GRTE05_20240815_204441,GRTE05,NoID,Mylu
GRTE05_20240815_204452,GRTE05,NoID,Labo
GRTE05_20240815_204525,GRTE05,NoID,Mylu
GRTE05_20240815_204546,GRTE05,NoID,NoID
GRTE05_20240815_204558,GRTE05,NoID,NoID
GRTE05_20240815_204615,GRTE05,NoID,Mylu
GRTE05_20240815_204634,GRTE05,NoID,Mylu
GRTE05_20240815_204654,GRTE05,NoID,Labo
GRTE05_20240815_204723,GRTE05,NoID,Mylu
GRTE05_20240815_204913,GRTE05,NoID,NoID
GRTE05_20240815_204934,GRTE05,NoID,Labo
GRTE05_20240815_204959,GRTE05,NoID,NoID
GRTE05_20240815_205026,GRTE05,NoID,NoID
GRTE05_20240815_205049,GRTE05,NoID,Mylu
GRTE05_20240815_205059,GRTE05,NoID,NoID
GRTE05_20240815_205110,GRTE05,NoID,NoID
GRTE05_20240815_205119,GRTE05,NoID,Mylu
GRTE05_20240815_205129,GRTE05,NoID,NoID
GRTE05_20240815_205200,GRTE05,NoID,Myvo
GRTE05_20240815_205227,GRTE05,NoID,Mylu
GRTE05_20240815_205243,GRTE05,NoID,Mylu
GRTE05_20240815_205302,GRTE05,NoID,Mylu
GRTE05_20240815_205319,GRTE05,NoID,Mylu
GRTE05_20240815_205336,GRTE05,NoID,NoID
GRTE05_20240815_205342,GRTE05,NoID,Mylu
GRTE05_20240815_205359,GRTE05,NoID,Mylu
GRTE05_20240815_205416,GRTE05,NoID,NoID
GRTE05_20240815_205423,GRTE05,NoID,NoID
GRTE05_20240815_205441,GRTE05,NoID,NoID
GRTE05_20240815_205459,GRTE05,NoID,Myvo
GRTE05_20240815_205521,GRTE05,NoID,Mylu
GRTE05_20240815_205533,GRTE05,NoID,NoID
GRTE05_20240815_205621,GRTE05,NoID,NoID
GRTE05_20240815_205649,GRTE05,NoID,NoID
GRTE05_20240815_205658,GRTE05,NoID,Myca
GRTE05_20240815_205718,GRTE05,NoID,NoID
GRTE05_20240815_205732,GRTE05,NoID,Mylu
GRTE05_20240815_205809,GRTE05,NoID,NoID
GRTE05_20240815_205858,GRTE05,NoID,Labo
GRTE05_20240815_205934,GRTE05,NoID,Mylu
GRTE05_20240815_210002,GRTE05,NoID,Myvo
GRTE05_20240815_210022,GRTE05,NoID,Myvo
GRTE05_20240815_210038,GRTE05,NoID,Myci
GRTE05_20240815_210158,GRTE05,NoID,Mylu
GRTE05_20240815_210233,GRTE05,NoID,NoID
GRTE05_20240815_210254,GRTE05,NoID,Mylu
GRTE05_20240815_210335,GRTE05,NoID,Mylu
GRTE05_20240815_210358,GRTE05,NoID,Mylu
GRTE05_20240815_210441,GRTE05,NoID,Mylu
GRTE05_20240815_210537,GRTE05,NoID,Mylu
GRTE05_20240815_210603,GRTE05,NoID,Labo
GRTE05_20240815_210633,GRTE05,NoID,NoID
GRTE05_20240815_210646,GRTE05,NoID,NoID
GRTE05_20240815_210753,GRTE05,NoID,Mylu
GRTE05_20240815_210940,GRTE05,NoID,NoID
GRTE05_20240815_211029,GRTE05,NoID,Mylu
GRTE05_20240815_211201,GRTE05,NoID,Labo
GRTE05_20240815_211225,GRTE05,NoID,Labo
GRTE05_20240815_211358,GRTE05,NoID,NoID
GRTE05_20240815_211640,GRTE05,NoID,Mylu
GRTE05_20240815_211755,GRTE05,NoID,Laci
GRTE05_20240815_211802,GRTE05,NoID,Labo
GRTE05_20240815_211832,GRTE05,NoID,Myse
GRTE05_20240815_211906,GRTE05,NoID,Laci
GRTE05_20240815_212350,GRTE05,NoID,Laci
GRTE05_20240815_212655,GRTE05,NoID,Labo
GRTE05_20240815_213028,GRTE05,NoID,NoID
GRTE05_20240815_213302,GRTE05,NoID,Laci
GRTE05_20240815_213910,GRTE05,NoID,Laci
GRTE05_20240815_214018,GRTE05,NoID,NoID
GRTE05_20240815_214029,GRTE05,NoID,NoID
GRTE05_20240815_214905,GRTE05,NoID,Laci
GRTE05_20240815_215258,GRTE05,NoID,Myvo
GRTE05_20240815_220622,GRTE05,NoID,NoID
GRTE05_20240815_221131,GRTE05,NoID,Mylu
GRTE05_20240815_221228,GRTE05,NoID,NoID
GRTE05_20240815_221324,GRTE05,NoID,NoID
GRTE05_20240815_221336,GRTE05,NoID,Mylu
GRTE05_20240815_221405,GRTE05,NoID,Mylu
GRTE05_20240815_221423,GRTE05,NoID,NoID
GRTE05_20240815_221431,GRTE05,NoID,Mylu
GRTE05_20240815_221454,GRTE05,NoID,Mylu
GRTE05_20240815_221656,GRTE05,NoID,Mylu
GRTE05_20240815_221732,GRTE05,NoID,Mylu
GRTE05_20240815_221757,GRTE05,NoID,Mylu
GRTE05_20240815_221940,GRTE05,NoID,Mylu
GRTE05_20240815_222029,GRTE05,NoID,NoID
GRTE05_20240815_222048,GRTE05,NoID,NoID
GRTE05_20240815_222114,GRTE05,NoID,NoID
GRTE05_20240815_222216,GRTE05,NoID,NoID
GRTE05_20240815_222226,GRTE05,NoID,Mylu
GRTE05_20240815_222239,GRTE05,NoID,Mylu
GRTE05_20240815_222247,GRTE05,NoID,Mylu
GRTE05_20240815_222307,GRTE05,NoID,Mylu
GRTE05_20240815_222333,GRTE05,NoID,NoID
GRTE05_20240815_222340,GRTE05,NoID,NoID
GRTE05_20240815_222438,GRTE05,NoID,Mylu
GRTE05_20240815_222456,GRTE05,NoID,Mylu
GRTE05_20240815_222546,GRTE05,NoID,Mylu
GRTE05_20240815_222635,GRTE05,NoID,Mylu
GRTE05_20240815_222710,GRTE05,NoID,NoID
GRTE05_20240815_222726,GRTE05,NoID,Mylu
GRTE05_20240815_222743,GRTE05,NoID,Mylu
GRTE05_20240815_222919,GRTE05,NoID,Mylu
GRTE05_20240815_222953,GRTE05,NoID,Mylu
GRTE05_20240815_223026,GRTE05,NoID,NoID
GRTE05_20240815_223139,GRTE05,NoID,NoID
GRTE05_20240815_223158,GRTE05,NoID,Mylu
GRTE05_20240815_223210,GRTE05,NoID,Mylu
GRTE05_20240815_223457,GRTE05,NoID,NoID
GRTE05_20240815_223520,GRTE05,NoID,Mylu
GRTE05_20240815_223538,GRTE05,NoID,Mylu
GRTE05_20240815_223612,GRTE05,NoID,Mylu
GRTE05_20240815_223654,GRTE05,NoID,Mylu
GRTE05_20240815_223810,GRTE05,NoID,Mylu
GRTE05_20240815_223913,GRTE05,NoID,Mylu
GRTE05_20240815_224022,GRTE05,NoID,NoID
GRTE05_20240815_224105,GRTE05,NoID,Mylu
GRTE05_20240815_224241,GRTE05,NoID,Mylu
GRTE05_20240815_224305,GRTE05,NoID,Mylu
GRTE05_20240815_224348,GRTE05,NoID,Mylu
GRTE05_20240815_224412,GRTE05,NoID,NoID
GRTE05_20240815_224610,GRTE05,NoID,NoID
GRTE05_20240815_224655,GRTE05,NoID,Mylu
GRTE05_20240815_224724,GRTE05,NoID,Mylu
GRTE05_20240815_224753,GRTE05,NoID,Mylu
GRTE05_20240815_224834,GRTE05,NoID,Mylu
GRTE05_20240815_224851,GRTE05,NoID,Mylu
GRTE05_20240815_224916,GRTE05,NoID,NoID
GRTE05_20240815_225015,GRTE05,NoID,NoID
GRTE05_20240815_225043,GRTE05,NoID,NoID
GRTE05_20240815_225058,GRTE05,NoID,Mylu
GRTE05_20240815_225117,GRTE05,NoID,NoID
GRTE05_20240815_225935,GRTE05,NoID,NoID
GRTE05_20240815_225946,GRTE05,NoID,Mylu
GRTE05_20240815_231031,GRTE05,NoID,Mylu
GRTE05_20240815_231159,GRTE05,NoID,NoID
GRTE05_20240815_232541,GRTE05,NoID,Myse
GRTE05_20240815_233003,GRTE05,NoID,NoID
GRTE05_20240815_233358,GRTE05,NoID,Mylu
GRTE05_20240815_233437,GRTE05,NoID,Mylu
GRTE05_20240815_233524,GRTE05,NoID,Mylu
GRTE05_20240815_233622,GRTE05,NoID,Mylu
GRTE05_20240815_233700,GRTE05,NoID,NoID
GRTE05_20240815_233725,GRTE05,NoID,Mylu
GRTE05_20240815_233753,GRTE05,NoID,Mylu
GRTE05_20240815_233813,GRTE05,NoID,Mylu
GRTE05_20240815_233842,GRTE05,NoID,Mylu
GRTE05_20240815_233911,GRTE05,NoID,Myvo
GRTE05_20240815_233944,GRTE05,NoID,Mylu
GRTE05_20240815_234006,GRTE05,NoID,Mylu
GRTE05_20240815_234023,GRTE05,NoID,NoID
GRTE05_20240815_234120,GRTE05,NoID,Myvo
GRTE05_20240815_234249,GRTE05,NoID,Mylu
GRTE05_20240815_234635,GRTE05,NoID,NoID
GRTE05_20240815_234724,GRTE05,NoID,Mylu
GRTE05_20240815_235007,GRTE05,NoID,Mylu
GRTE05_20240815_235152,GRTE05,NoID,Mylu
GRTE05_20240815_235217,GRTE05,NoID,Mylu
GRTE05_20240815_235404,GRTE05,NoID,Mylu
GRTE05_20240815_235527,GRTE05,NoID,NoID
GRTE05_20240815_235603,GRTE05,NoID,Lano
GRTE05_20240815_235718,GRTE05,NoID,Mylu
GRTE05_20240816_000206,GRTE05,NoID,Mylu
GRTE05_20240816_000332,GRTE05,NoID,NoID
GRTE05_20240816_000513,GRTE05,NoID,Mylu
GRTE05_20240816_000556,GRTE05,NoID,Labo
GRTE05_20240816_000612,GRTE05,NoID,NoID
GRTE05_20240816_000755,GRTE05,NoID,Mylu
GRTE05_20240816_001222,GRTE05,NoID,NoID
GRTE05_20240816_001458,GRTE05,NoID,Mylu
GRTE05_20240816_001518,GRTE05,NoID,HiF
GRTE05_20240816_001551,GRTE05,NoID,NoID
GRTE05_20240816_001621,GRTE05,NoID,Mylu
GRTE05_20240816_001641,GRTE05,NoID,NoID
GRTE05_20240816_001654,GRTE05,NoID,NoID
GRTE05_20240816_001740,GRTE05,NoID,NoID
GRTE05_20240816_001802,GRTE05,NoID,NoID
GRTE05_20240816_001827,GRTE05,NoID,NoID
GRTE05_20240816_001901,GRTE05,NoID,Mylu
GRTE05_20240816_001918,GRTE05,NoID,Mylu
GRTE05_20240816_001935,GRTE05,NoID,Mylu
GRTE05_20240816_002029,GRTE05,NoID,NoID
GRTE05_20240816_002134,GRTE05,NoID,NoID
GRTE05_20240816_002245,GRTE05,NoID,NoID
GRTE05_20240816_002403,GRTE05,NoID,Mylu
GRTE05_20240816_002525,GRTE05,NoID,Mylu
GRTE05_20240816_002614,GRTE05,NoID,Mylu
GRTE05_20240816_002636,GRTE05,NoID,NoID
GRTE05_20240816_002852,GRTE05,NoID,Myvo
GRTE05_20240816_003015,GRTE05,NoID,NoID
GRTE05_20240816_003033,GRTE05,NoID,Myci
GRTE05_20240816_003150,GRTE05,NoID,NoID
GRTE05_20240816_003415,GRTE05,NoID,Laci
GRTE05_20240816_003557,GRTE05,NoID,NoID
GRTE05_20240816_003740,GRTE05,NoID,Mylu
GRTE05_20240816_003913,GRTE05,NoID,NoID
GRTE05_20240816_004053,GRTE05,NoID,Labo
GRTE05_20240816_004322,GRTE05,NoID,Mylu
GRTE05_20240816_004539,GRTE05,NoID,NoID
GRTE05_20240816_004557,GRTE05,NoID,Mylu
GRTE05_20240816_004818,GRTE05,NoID,Labo
GRTE05_20240816_005515,GRTE05,NoID,NoID
GRTE05_20240816_005555,GRTE05,NoID,Mylu
GRTE05_20240816_005825,GRTE05,NoID,Myci
GRTE05_20240816_005859,GRTE05,NoID,NoID
GRTE05_20240816_005914,GRTE05,NoID,Myvo
GRTE05_20240816_010056,GRTE05,NoID,NoID
GRTE05_20240816_010127,GRTE05,NoID,Myvo
GRTE05_20240816_010203,GRTE05,NoID,NoID
GRTE05_20240816_010224,GRTE05,NoID,Mylu
GRTE05_20240816_010300,GRTE05,NoID,NoID
GRTE05_20240816_010346,GRTE05,NoID,Mylu
GRTE05_20240816_010727,GRTE05,NoID,NoID
GRTE05_20240816_011721,GRTE05,NoID,NoID
GRTE05_20240816_011730,GRTE05,NoID,NoID
GRTE05_20240816_012023,GRTE05,NoID,NoID
GRTE05_20240816_012213,GRTE05,NoID,Mylu
GRTE05_20240816_012231,GRTE05,NoID,Mylu
GRTE05_20240816_012420,GRTE05,NoID,NoID
GRTE05_20240816_012829,GRTE05,NoID,Mylu
GRTE05_20240816_014224,GRTE05,NoID,Mylu
GRTE05_20240816_014321,GRTE05,NoID,Mylu
GRTE05_20240816_014644,GRTE05,NoID,NoID
GRTE05_20240816_015305,GRTE05,NoID,NoID
GRTE05_20240816_015521,GRTE05,NoID,NoID
GRTE05_20240816_020132,GRTE05,NoID,NoID
GRTE05_20240816_021538,GRTE05,NoID,Mylu
GRTE05_20240816_022506,GRTE05,NoID,Mylu
GRTE05_20240816_023300,GRTE05,NoID,Mylu
GRTE05_20240816_030437,GRTE05,NoID,NoID
GRTE05_20240816_031504,GRTE05,NoID,Mylu
GRTE05_20240816_032143,GRTE05,NoID,Laci
GRTE05_20240816_032841,GRTE05,NoID,Myca
GRTE05_20240816_033034,GRTE05,NoID,NoID
GRTE05_20240816_035651,GRTE05,NoID,NoID
GRTE05_20240816_040138,GRTE05,NoID,Mylu
GRTE05_20240816_042134,GRTE05,NoID,NoID
GRTE05_20240816_044114,GRTE05,NoID,NoID
GRTE05_20240816_050413,GRTE05,NoID,Mylu
GRTE05_20240816_051038,GRTE05,NoID,NoID
GRTE05_20240816_052521,GRTE05,NoID,NoID
GRTE05_20240816_053557,GRTE05,NoID,NoID
GRTE05_20240816_055101,GRTE05,NoID,NoID
GRTE05_20240816_055122,GRTE05,NoID,Mylu
GRTE05_20240816_055239,GRTE05,NoID,Mylu
GRTE05_20240816_055710,GRTE05,NoID,Mylu
GRTE05_20240816_204153,GRTE05,NoID,NoID
GRTE05_20240816_204731,GRTE05,NoID,NoID
GRTE05_20240816_204836,GRTE05,NoID,NoID
GRTE05_20240816_204945,GRTE05,NoID,NoID
GRTE05_20240816_205132,GRTE05,NoID,Labo
GRTE05_20240816_205222,GRTE05,NoID,NoID
GRTE05_20240816_205240,GRTE05,NoID,Mylu
GRTE05_20240816_205254,GRTE05,NoID,NoID
GRTE05_20240816_205308,GRTE05,NoID,Myci
GRTE05_20240816_205336,GRTE05,NoID,NoID
GRTE05_20240816_205412,GRTE05,NoID,Mylu
GRTE05_20240816_205507,GRTE05,NoID,Mylu
GRTE05_20240816_205535,GRTE05,NoID,NoID
GRTE05_20240816_205552,GRTE05,NoID,Mylu
GRTE05_20240816_205614,GRTE05,NoID,Labo
GRTE05_20240816_205634,GRTE05,NoID,NoID
GRTE05_20240816_205641,GRTE05,NoID,NoID
GRTE05_20240816_205655,GRTE05,NoID,Labo
GRTE05_20240816_205715,GRTE05,NoID,Mylu
GRTE05_20240816_205748,GRTE05,NoID,Labo
GRTE05_20240816_210002,GRTE05,NoID,Mylu
GRTE05_20240816_210056,GRTE05,NoID,Mylu
GRTE05_20240816_210120,GRTE05,NoID,NoID
GRTE05_20240816_210139,GRTE05,NoID,Mylu
GRTE05_20240816_210216,GRTE05,NoID,Myse
GRTE05_20240816_210300,GRTE05,NoID,Mylu
GRTE05_20240816_210314,GRTE05,NoID,Mylu
GRTE05_20240816_210737,GRTE05,NoID,Labo
GRTE05_20240816_210842,GRTE05,NoID,NoID
GRTE05_20240816_210858,GRTE05,NoID,NoID
GRTE05_20240816_210920,GRTE05,NoID,NoID
GRTE05_20240816_211807,GRTE05,NoID,Labo
GRTE05_20240816_212315,GRTE05,NoID,Labo
GRTE05_20240816_212633,GRTE05,NoID,Mylu
GRTE05_20240816_212813,GRTE05,NoID,NoID
GRTE05_20240816_212848,GRTE05,NoID,Labo
GRTE05_20240816_212936,GRTE05,NoID,NoID
GRTE05_20240816_213157,GRTE05,NoID,Labo
GRTE05_20240816_213423,GRTE05,NoID,Labo
GRTE05_20240816_213616,GRTE05,NoID,NoID
GRTE05_20240816_213708,GRTE05,NoID,Mylu
GRTE05_20240816_213742,GRTE05,NoID,NoID
GRTE05_20240816_213816,GRTE05,NoID,NoID
GRTE05_20240816_213834,GRTE05,NoID,NoID
GRTE05_20240816_213913,GRTE05,NoID,Labo
GRTE05_20240816_213953,GRTE05,NoID,Labo
GRTE05_20240816_214019,GRTE05,NoID,NoID
GRTE05_20240816_214120,GRTE05,NoID,Mylu
GRTE05_20240816_214504,GRTE05,NoID,Mylu
GRTE05_20240816_215035,GRTE05,NoID,NoID
GRTE05_20240816_215614,GRTE05,NoID,NoID
GRTE05_20240816_215800,GRTE05,NoID,NoID
GRTE05_20240816_215837,GRTE05,NoID,Labo
GRTE05_20240816_220033,GRTE05,NoID,NoID
GRTE05_20240816_220109,GRTE05,NoID,NoID
GRTE05_20240816_220423,GRTE05,NoID,Mylu
GRTE05_20240816_220523,GRTE05,NoID,Mylu
GRTE05_20240816_220653,GRTE05,NoID,Epfu
